wav_filename,wav_filesize,transcript
/GeneralizedKWS/timit3/selected_words_train/glistening/3.wav,64058,glistening
/GeneralizedKWS/timit3/selected_words_train/glistening/4.wav,64058,glistening
/GeneralizedKWS/timit3/selected_words_train/glistening/6.wav,64058,glistening
/GeneralizedKWS/timit3/selected_words_train/glistening/5.wav,128050,glistening
/GeneralizedKWS/timit3/selected_words_train/nearby/1.wav,128058,nearby
/GeneralizedKWS/timit3/selected_words_train/experiment/1.wav,128050,experiment
/GeneralizedKWS/timit3/selected_words_train/universality/1.wav,66902,universality
/GeneralizedKWS/timit3/selected_words_train/protected/2.wav,128050,protected
/GeneralizedKWS/timit3/selected_words_train/protected/1.wav,64058,protected
/GeneralizedKWS/timit3/selected_words_train/fumbled/1.wav,64058,fumbled
/GeneralizedKWS/timit3/selected_words_train/gluttons/1.wav,64058,gluttons
/GeneralizedKWS/timit3/selected_words_train/manufacturer/1.wav,128050,manufacturer
/GeneralizedKWS/timit3/selected_words_train/religion/1.wav,128058,religion
/GeneralizedKWS/timit3/selected_words_train/analysis/2.wav,64058,analysis
/GeneralizedKWS/timit3/selected_words_train/analysis/1.wav,64058,analysis
/GeneralizedKWS/timit3/selected_words_train/analysis/3.wav,128050,analysis
/GeneralizedKWS/timit3/selected_words_train/analysis/4.wav,128050,analysis
/GeneralizedKWS/timit3/selected_words_train/infuriation/1.wav,128050,infuriation
/GeneralizedKWS/timit3/selected_words_train/paranoid/2.wav,64058,paranoid
/GeneralizedKWS/timit3/selected_words_train/paranoid/1.wav,128050,paranoid
/GeneralizedKWS/timit3/selected_words_train/paranoid/7.wav,128050,paranoid
/GeneralizedKWS/timit3/selected_words_train/paranoid/3.wav,64058,paranoid
/GeneralizedKWS/timit3/selected_words_train/paranoid/4.wav,128050,paranoid
/GeneralizedKWS/timit3/selected_words_train/paranoid/6.wav,128050,paranoid
/GeneralizedKWS/timit3/selected_words_train/paranoid/5.wav,64058,paranoid
/GeneralizedKWS/timit3/selected_words_train/hundred/2.wav,64058,hundred
/GeneralizedKWS/timit3/selected_words_train/hundred/1.wav,128050,hundred
/GeneralizedKWS/timit3/selected_words_train/hundred/3.wav,64058,hundred
/GeneralizedKWS/timit3/selected_words_train/think/8.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/15.wav,128050,think
/GeneralizedKWS/timit3/selected_words_train/think/12.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/10.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/14.wav,128050,think
/GeneralizedKWS/timit3/selected_words_train/think/9.wav,128050,think
/GeneralizedKWS/timit3/selected_words_train/think/2.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/13.wav,128050,think
/GeneralizedKWS/timit3/selected_words_train/think/1.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/7.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/3.wav,128058,think
/GeneralizedKWS/timit3/selected_words_train/think/4.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/6.wav,128050,think
/GeneralizedKWS/timit3/selected_words_train/think/5.wav,64058,think
/GeneralizedKWS/timit3/selected_words_train/think/11.wav,128058,think
/GeneralizedKWS/timit3/selected_words_train/question/2.wav,128050,question
/GeneralizedKWS/timit3/selected_words_train/question/1.wav,128050,question
/GeneralizedKWS/timit3/selected_words_train/swing/1.wav,128050,swing
/GeneralizedKWS/timit3/selected_words_train/program/2.wav,64058,program
/GeneralizedKWS/timit3/selected_words_train/program/1.wav,128058,program
/GeneralizedKWS/timit3/selected_words_train/program/3.wav,128058,program
/GeneralizedKWS/timit3/selected_words_train/program/4.wav,128050,program
/GeneralizedKWS/timit3/selected_words_train/reduction/1.wav,64058,reduction
/GeneralizedKWS/timit3/selected_words_train/exhibits/1.wav,64058,exhibits
/GeneralizedKWS/timit3/selected_words_train/holds/2.wav,64058,holds
/GeneralizedKWS/timit3/selected_words_train/holds/1.wav,64058,holds
/GeneralizedKWS/timit3/selected_words_train/holds/3.wav,128058,holds
/GeneralizedKWS/timit3/selected_words_train/raisers/2.wav,128050,raisers
/GeneralizedKWS/timit3/selected_words_train/raisers/1.wav,128050,raisers
/GeneralizedKWS/timit3/selected_words_train/raisers/7.wav,128058,raisers
/GeneralizedKWS/timit3/selected_words_train/raisers/3.wav,128050,raisers
/GeneralizedKWS/timit3/selected_words_train/raisers/4.wav,128058,raisers
/GeneralizedKWS/timit3/selected_words_train/raisers/6.wav,128058,raisers
/GeneralizedKWS/timit3/selected_words_train/raisers/5.wav,128050,raisers
/GeneralizedKWS/timit3/selected_words_train/footfall/1.wav,128058,footfall
/GeneralizedKWS/timit3/selected_words_train/distorted/1.wav,128050,distorted
/GeneralizedKWS/timit3/selected_words_train/piano/1.wav,64058,piano
/GeneralizedKWS/timit3/selected_words_train/toothpaste/8.wav,64058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/12.wav,64058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/10.wav,64058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/14.wav,128058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/9.wav,128058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/2.wav,64058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/13.wav,128050,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/1.wav,128050,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/7.wav,128050,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/3.wav,64058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/4.wav,64058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/6.wav,128058,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/5.wav,128050,toothpaste
/GeneralizedKWS/timit3/selected_words_train/toothpaste/11.wav,128050,toothpaste
/GeneralizedKWS/timit3/selected_words_train/dutch/2.wav,64058,dutch
/GeneralizedKWS/timit3/selected_words_train/dutch/1.wav,64058,dutch
/GeneralizedKWS/timit3/selected_words_train/dutch/7.wav,64058,dutch
/GeneralizedKWS/timit3/selected_words_train/dutch/3.wav,64058,dutch
/GeneralizedKWS/timit3/selected_words_train/dutch/4.wav,64058,dutch
/GeneralizedKWS/timit3/selected_words_train/dutch/6.wav,64058,dutch
/GeneralizedKWS/timit3/selected_words_train/dutch/5.wav,128050,dutch
/GeneralizedKWS/timit3/selected_words_train/fresh/8.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/18.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/15.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/12.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/10.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/19.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/14.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/20.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/22.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/9.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/2.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/13.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/16.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/1.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/7.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/3.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/21.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/4.wav,128050,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/6.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/5.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/11.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/fresh/17.wav,64058,fresh
/GeneralizedKWS/timit3/selected_words_train/vault/2.wav,128050,vault
/GeneralizedKWS/timit3/selected_words_train/vault/1.wav,128058,vault
/GeneralizedKWS/timit3/selected_words_train/vault/7.wav,128058,vault
/GeneralizedKWS/timit3/selected_words_train/vault/3.wav,128058,vault
/GeneralizedKWS/timit3/selected_words_train/vault/4.wav,128058,vault
/GeneralizedKWS/timit3/selected_words_train/vault/6.wav,128050,vault
/GeneralizedKWS/timit3/selected_words_train/vault/5.wav,128058,vault
/GeneralizedKWS/timit3/selected_words_train/verse/8.wav,128050,verse
/GeneralizedKWS/timit3/selected_words_train/verse/2.wav,128050,verse
/GeneralizedKWS/timit3/selected_words_train/verse/1.wav,128050,verse
/GeneralizedKWS/timit3/selected_words_train/verse/7.wav,64058,verse
/GeneralizedKWS/timit3/selected_words_train/verse/3.wav,128050,verse
/GeneralizedKWS/timit3/selected_words_train/verse/4.wav,64058,verse
/GeneralizedKWS/timit3/selected_words_train/verse/6.wav,64058,verse
/GeneralizedKWS/timit3/selected_words_train/verse/5.wav,128050,verse
/GeneralizedKWS/timit3/selected_words_train/backgrounds/1.wav,64058,backgrounds
/GeneralizedKWS/timit3/selected_words_train/detail/2.wav,128050,detail
/GeneralizedKWS/timit3/selected_words_train/detail/1.wav,64058,detail
/GeneralizedKWS/timit3/selected_words_train/detail/3.wav,128058,detail
/GeneralizedKWS/timit3/selected_words_train/small/8.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/18.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/15.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/12.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/10.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/19.wav,128058,small
/GeneralizedKWS/timit3/selected_words_train/small/14.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/20.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/22.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/9.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/2.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/13.wav,128058,small
/GeneralizedKWS/timit3/selected_words_train/small/16.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/1.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/7.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/3.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/23.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/21.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/4.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/6.wav,128050,small
/GeneralizedKWS/timit3/selected_words_train/small/5.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/11.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/small/17.wav,64058,small
/GeneralizedKWS/timit3/selected_words_train/prompted/1.wav,128050,prompted
/GeneralizedKWS/timit3/selected_words_train/protests/1.wav,64058,protests
/GeneralizedKWS/timit3/selected_words_train/library/2.wav,128050,library
/GeneralizedKWS/timit3/selected_words_train/library/1.wav,64058,library
/GeneralizedKWS/timit3/selected_words_train/burglar/2.wav,64058,burglar
/GeneralizedKWS/timit3/selected_words_train/burglar/1.wav,64058,burglar
/GeneralizedKWS/timit3/selected_words_train/burglar/7.wav,64058,burglar
/GeneralizedKWS/timit3/selected_words_train/burglar/3.wav,64058,burglar
/GeneralizedKWS/timit3/selected_words_train/burglar/4.wav,128050,burglar
/GeneralizedKWS/timit3/selected_words_train/burglar/6.wav,128050,burglar
/GeneralizedKWS/timit3/selected_words_train/burglar/5.wav,128050,burglar
/GeneralizedKWS/timit3/selected_words_train/lagoon/2.wav,128050,lagoon
/GeneralizedKWS/timit3/selected_words_train/lagoon/1.wav,128050,lagoon
/GeneralizedKWS/timit3/selected_words_train/lagoon/7.wav,64058,lagoon
/GeneralizedKWS/timit3/selected_words_train/lagoon/3.wav,64058,lagoon
/GeneralizedKWS/timit3/selected_words_train/lagoon/4.wav,64058,lagoon
/GeneralizedKWS/timit3/selected_words_train/lagoon/6.wav,128050,lagoon
/GeneralizedKWS/timit3/selected_words_train/lagoon/5.wav,64058,lagoon
/GeneralizedKWS/timit3/selected_words_train/drugstore/2.wav,128050,drugstore
/GeneralizedKWS/timit3/selected_words_train/drugstore/1.wav,64058,drugstore
/GeneralizedKWS/timit3/selected_words_train/drugstore/7.wav,128050,drugstore
/GeneralizedKWS/timit3/selected_words_train/drugstore/3.wav,64058,drugstore
/GeneralizedKWS/timit3/selected_words_train/drugstore/4.wav,64058,drugstore
/GeneralizedKWS/timit3/selected_words_train/drugstore/6.wav,128050,drugstore
/GeneralizedKWS/timit3/selected_words_train/drugstore/5.wav,64058,drugstore
/GeneralizedKWS/timit3/selected_words_train/slipped/8.wav,64058,slipped
/GeneralizedKWS/timit3/selected_words_train/slipped/2.wav,128050,slipped
/GeneralizedKWS/timit3/selected_words_train/slipped/1.wav,128050,slipped
/GeneralizedKWS/timit3/selected_words_train/slipped/7.wav,64058,slipped
/GeneralizedKWS/timit3/selected_words_train/slipped/3.wav,128058,slipped
/GeneralizedKWS/timit3/selected_words_train/slipped/4.wav,64058,slipped
/GeneralizedKWS/timit3/selected_words_train/slipped/6.wav,64058,slipped
/GeneralizedKWS/timit3/selected_words_train/slipped/5.wav,128050,slipped
/GeneralizedKWS/timit3/selected_words_train/tradition/1.wav,128050,tradition
/GeneralizedKWS/timit3/selected_words_train/nodded/2.wav,64058,nodded
/GeneralizedKWS/timit3/selected_words_train/nodded/1.wav,64058,nodded
/GeneralizedKWS/timit3/selected_words_train/approved/1.wav,64058,approved
/GeneralizedKWS/timit3/selected_words_train/board/2.wav,128050,board
/GeneralizedKWS/timit3/selected_words_train/board/1.wav,128050,board
/GeneralizedKWS/timit3/selected_words_train/board/7.wav,128058,board
/GeneralizedKWS/timit3/selected_words_train/board/3.wav,128058,board
/GeneralizedKWS/timit3/selected_words_train/board/4.wav,128058,board
/GeneralizedKWS/timit3/selected_words_train/board/6.wav,128050,board
/GeneralizedKWS/timit3/selected_words_train/board/5.wav,128058,board
/GeneralizedKWS/timit3/selected_words_train/another/8.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/18.wav,128050,another
/GeneralizedKWS/timit3/selected_words_train/another/15.wav,128050,another
/GeneralizedKWS/timit3/selected_words_train/another/12.wav,128058,another
/GeneralizedKWS/timit3/selected_words_train/another/10.wav,128058,another
/GeneralizedKWS/timit3/selected_words_train/another/19.wav,128050,another
/GeneralizedKWS/timit3/selected_words_train/another/14.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/20.wav,128050,another
/GeneralizedKWS/timit3/selected_words_train/another/9.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/2.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/13.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/16.wav,128050,another
/GeneralizedKWS/timit3/selected_words_train/another/1.wav,128050,another
/GeneralizedKWS/timit3/selected_words_train/another/7.wav,128058,another
/GeneralizedKWS/timit3/selected_words_train/another/3.wav,128050,another
/GeneralizedKWS/timit3/selected_words_train/another/21.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/4.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/6.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/5.wav,128058,another
/GeneralizedKWS/timit3/selected_words_train/another/11.wav,64058,another
/GeneralizedKWS/timit3/selected_words_train/another/17.wav,128058,another
/GeneralizedKWS/timit3/selected_words_train/erect/1.wav,128050,erect
/GeneralizedKWS/timit3/selected_words_train/limited/1.wav,128050,limited
/GeneralizedKWS/timit3/selected_words_train/today/2.wav,128058,today
/GeneralizedKWS/timit3/selected_words_train/today/1.wav,128058,today
/GeneralizedKWS/timit3/selected_words_train/today/7.wav,128050,today
/GeneralizedKWS/timit3/selected_words_train/today/3.wav,128050,today
/GeneralizedKWS/timit3/selected_words_train/today/4.wav,64058,today
/GeneralizedKWS/timit3/selected_words_train/today/6.wav,128050,today
/GeneralizedKWS/timit3/selected_words_train/today/5.wav,64058,today
/GeneralizedKWS/timit3/selected_words_train/procaine/1.wav,64058,procaine
/GeneralizedKWS/timit3/selected_words_train/difference/1.wav,64058,difference
/GeneralizedKWS/timit3/selected_words_train/nevertheless/2.wav,128050,nevertheless
/GeneralizedKWS/timit3/selected_words_train/nevertheless/1.wav,128058,nevertheless
/GeneralizedKWS/timit3/selected_words_train/nevertheless/3.wav,128050,nevertheless
/GeneralizedKWS/timit3/selected_words_train/ground/2.wav,64058,ground
/GeneralizedKWS/timit3/selected_words_train/ground/1.wav,64058,ground
/GeneralizedKWS/timit3/selected_words_train/corsage/2.wav,128050,corsage
/GeneralizedKWS/timit3/selected_words_train/corsage/1.wav,64058,corsage
/GeneralizedKWS/timit3/selected_words_train/corsage/7.wav,64058,corsage
/GeneralizedKWS/timit3/selected_words_train/corsage/3.wav,64058,corsage
/GeneralizedKWS/timit3/selected_words_train/corsage/4.wav,128050,corsage
/GeneralizedKWS/timit3/selected_words_train/corsage/6.wav,128050,corsage
/GeneralizedKWS/timit3/selected_words_train/corsage/5.wav,64058,corsage
/GeneralizedKWS/timit3/selected_words_train/remain/1.wav,128050,remain
/GeneralizedKWS/timit3/selected_words_train/becoming/1.wav,128050,becoming
/GeneralizedKWS/timit3/selected_words_train/vocational/1.wav,64058,vocational
/GeneralizedKWS/timit3/selected_words_train/competitors/1.wav,64058,competitors
/GeneralizedKWS/timit3/selected_words_train/thoroughly/8.wav,128050,thoroughly
/GeneralizedKWS/timit3/selected_words_train/thoroughly/2.wav,128050,thoroughly
/GeneralizedKWS/timit3/selected_words_train/thoroughly/1.wav,128050,thoroughly
/GeneralizedKWS/timit3/selected_words_train/thoroughly/7.wav,128050,thoroughly
/GeneralizedKWS/timit3/selected_words_train/thoroughly/3.wav,128050,thoroughly
/GeneralizedKWS/timit3/selected_words_train/thoroughly/4.wav,128050,thoroughly
/GeneralizedKWS/timit3/selected_words_train/thoroughly/6.wav,128058,thoroughly
/GeneralizedKWS/timit3/selected_words_train/thoroughly/5.wav,128050,thoroughly
/GeneralizedKWS/timit3/selected_words_train/george/8.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/george/12.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/george/10.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/george/14.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/george/9.wav,128058,george
/GeneralizedKWS/timit3/selected_words_train/george/2.wav,64058,george
/GeneralizedKWS/timit3/selected_words_train/george/13.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/george/1.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/george/7.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/george/3.wav,128058,george
/GeneralizedKWS/timit3/selected_words_train/george/4.wav,128058,george
/GeneralizedKWS/timit3/selected_words_train/george/6.wav,128058,george
/GeneralizedKWS/timit3/selected_words_train/george/5.wav,128058,george
/GeneralizedKWS/timit3/selected_words_train/george/11.wav,128050,george
/GeneralizedKWS/timit3/selected_words_train/crisscrossed/2.wav,128050,crisscrossed
/GeneralizedKWS/timit3/selected_words_train/crisscrossed/1.wav,64058,crisscrossed
/GeneralizedKWS/timit3/selected_words_train/crisscrossed/7.wav,64058,crisscrossed
/GeneralizedKWS/timit3/selected_words_train/crisscrossed/3.wav,64058,crisscrossed
/GeneralizedKWS/timit3/selected_words_train/crisscrossed/4.wav,64058,crisscrossed
/GeneralizedKWS/timit3/selected_words_train/crisscrossed/6.wav,128050,crisscrossed
/GeneralizedKWS/timit3/selected_words_train/crisscrossed/5.wav,64058,crisscrossed
/GeneralizedKWS/timit3/selected_words_train/existence/2.wav,128050,existence
/GeneralizedKWS/timit3/selected_words_train/existence/1.wav,128050,existence
/GeneralizedKWS/timit3/selected_words_train/existence/3.wav,64058,existence
/GeneralizedKWS/timit3/selected_words_train/bounds/1.wav,128050,bounds
/GeneralizedKWS/timit3/selected_words_train/bother/2.wav,64058,bother
/GeneralizedKWS/timit3/selected_words_train/bother/1.wav,128050,bother
/GeneralizedKWS/timit3/selected_words_train/unsuspecting/1.wav,128050,unsuspecting
/GeneralizedKWS/timit3/selected_words_train/sufficiency/1.wav,128050,sufficiency
/GeneralizedKWS/timit3/selected_words_train/comes/8.wav,128050,comes
/GeneralizedKWS/timit3/selected_words_train/comes/2.wav,64058,comes
/GeneralizedKWS/timit3/selected_words_train/comes/1.wav,64058,comes
/GeneralizedKWS/timit3/selected_words_train/comes/7.wav,128050,comes
/GeneralizedKWS/timit3/selected_words_train/comes/3.wav,128050,comes
/GeneralizedKWS/timit3/selected_words_train/comes/4.wav,128050,comes
/GeneralizedKWS/timit3/selected_words_train/comes/6.wav,64058,comes
/GeneralizedKWS/timit3/selected_words_train/comes/5.wav,64058,comes
/GeneralizedKWS/timit3/selected_words_train/triumphant/2.wav,128050,triumphant
/GeneralizedKWS/timit3/selected_words_train/triumphant/1.wav,64058,triumphant
/GeneralizedKWS/timit3/selected_words_train/triumphant/7.wav,64058,triumphant
/GeneralizedKWS/timit3/selected_words_train/triumphant/3.wav,128058,triumphant
/GeneralizedKWS/timit3/selected_words_train/triumphant/4.wav,128058,triumphant
/GeneralizedKWS/timit3/selected_words_train/triumphant/6.wav,64058,triumphant
/GeneralizedKWS/timit3/selected_words_train/triumphant/5.wav,128050,triumphant
/GeneralizedKWS/timit3/selected_words_train/alternative/1.wav,128050,alternative
/GeneralizedKWS/timit3/selected_words_train/takes/8.wav,128050,takes
/GeneralizedKWS/timit3/selected_words_train/takes/10.wav,128050,takes
/GeneralizedKWS/timit3/selected_words_train/takes/9.wav,64058,takes
/GeneralizedKWS/timit3/selected_words_train/takes/2.wav,64058,takes
/GeneralizedKWS/timit3/selected_words_train/takes/1.wav,64058,takes
/GeneralizedKWS/timit3/selected_words_train/takes/7.wav,64058,takes
/GeneralizedKWS/timit3/selected_words_train/takes/3.wav,128058,takes
/GeneralizedKWS/timit3/selected_words_train/takes/4.wav,128050,takes
/GeneralizedKWS/timit3/selected_words_train/takes/6.wav,128058,takes
/GeneralizedKWS/timit3/selected_words_train/takes/5.wav,64058,takes
/GeneralizedKWS/timit3/selected_words_train/dignity/1.wav,128058,dignity
/GeneralizedKWS/timit3/selected_words_train/labeled/1.wav,128050,labeled
/GeneralizedKWS/timit3/selected_words_train/overboard/1.wav,128050,overboard
/GeneralizedKWS/timit3/selected_words_train/behind/8.wav,128050,behind
/GeneralizedKWS/timit3/selected_words_train/behind/2.wav,64058,behind
/GeneralizedKWS/timit3/selected_words_train/behind/1.wav,128050,behind
/GeneralizedKWS/timit3/selected_words_train/behind/7.wav,128050,behind
/GeneralizedKWS/timit3/selected_words_train/behind/3.wav,128050,behind
/GeneralizedKWS/timit3/selected_words_train/behind/4.wav,128058,behind
/GeneralizedKWS/timit3/selected_words_train/behind/6.wav,64058,behind
/GeneralizedKWS/timit3/selected_words_train/behind/5.wav,128050,behind
/GeneralizedKWS/timit3/selected_words_train/immediately/1.wav,128050,immediately
/GeneralizedKWS/timit3/selected_words_train/vanilla/2.wav,64058,vanilla
/GeneralizedKWS/timit3/selected_words_train/vanilla/1.wav,128050,vanilla
/GeneralizedKWS/timit3/selected_words_train/vanilla/7.wav,128050,vanilla
/GeneralizedKWS/timit3/selected_words_train/vanilla/3.wav,64058,vanilla
/GeneralizedKWS/timit3/selected_words_train/vanilla/4.wav,64058,vanilla
/GeneralizedKWS/timit3/selected_words_train/vanilla/6.wav,64058,vanilla
/GeneralizedKWS/timit3/selected_words_train/vanilla/5.wav,128050,vanilla
/GeneralizedKWS/timit3/selected_words_train/chilled/1.wav,64058,chilled
/GeneralizedKWS/timit3/selected_words_train/signals/1.wav,64058,signals
/GeneralizedKWS/timit3/selected_words_train/south/1.wav,64058,south
/GeneralizedKWS/timit3/selected_words_train/bombs/2.wav,128050,bombs
/GeneralizedKWS/timit3/selected_words_train/bombs/1.wav,128050,bombs
/GeneralizedKWS/timit3/selected_words_train/stumping/1.wav,128050,stumping
/GeneralizedKWS/timit3/selected_words_train/pumped/1.wav,128050,pumped
/GeneralizedKWS/timit3/selected_words_train/plymouth/2.wav,128050,plymouth
/GeneralizedKWS/timit3/selected_words_train/plymouth/1.wav,128050,plymouth
/GeneralizedKWS/timit3/selected_words_train/plymouth/7.wav,128050,plymouth
/GeneralizedKWS/timit3/selected_words_train/plymouth/3.wav,128050,plymouth
/GeneralizedKWS/timit3/selected_words_train/plymouth/4.wav,64058,plymouth
/GeneralizedKWS/timit3/selected_words_train/plymouth/6.wav,128050,plymouth
/GeneralizedKWS/timit3/selected_words_train/plymouth/5.wav,128050,plymouth
/GeneralizedKWS/timit3/selected_words_train/combustion/1.wav,64058,combustion
/GeneralizedKWS/timit3/selected_words_train/music/8.wav,128050,music
/GeneralizedKWS/timit3/selected_words_train/music/2.wav,128050,music
/GeneralizedKWS/timit3/selected_words_train/music/1.wav,128050,music
/GeneralizedKWS/timit3/selected_words_train/music/7.wav,64058,music
/GeneralizedKWS/timit3/selected_words_train/music/3.wav,64058,music
/GeneralizedKWS/timit3/selected_words_train/music/4.wav,128050,music
/GeneralizedKWS/timit3/selected_words_train/music/6.wav,128050,music
/GeneralizedKWS/timit3/selected_words_train/music/5.wav,64058,music
/GeneralizedKWS/timit3/selected_words_train/obtained/1.wav,64058,obtained
/GeneralizedKWS/timit3/selected_words_train/ideas/2.wav,64058,ideas
/GeneralizedKWS/timit3/selected_words_train/ideas/1.wav,64058,ideas
/GeneralizedKWS/timit3/selected_words_train/ideas/3.wav,128058,ideas
/GeneralizedKWS/timit3/selected_words_train/ideas/4.wav,128050,ideas
/GeneralizedKWS/timit3/selected_words_train/ideas/5.wav,64058,ideas
/GeneralizedKWS/timit3/selected_words_train/neither/2.wav,128050,neither
/GeneralizedKWS/timit3/selected_words_train/neither/1.wav,128058,neither
/GeneralizedKWS/timit3/selected_words_train/neither/3.wav,128058,neither
/GeneralizedKWS/timit3/selected_words_train/neither/4.wav,128050,neither
/GeneralizedKWS/timit3/selected_words_train/neither/5.wav,64058,neither
/GeneralizedKWS/timit3/selected_words_train/eating/8.wav,128058,eating
/GeneralizedKWS/timit3/selected_words_train/eating/15.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/eating/12.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/eating/10.wav,128058,eating
/GeneralizedKWS/timit3/selected_words_train/eating/14.wav,64058,eating
/GeneralizedKWS/timit3/selected_words_train/eating/9.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/eating/2.wav,64058,eating
/GeneralizedKWS/timit3/selected_words_train/eating/13.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/eating/1.wav,64058,eating
/GeneralizedKWS/timit3/selected_words_train/eating/7.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/eating/3.wav,64058,eating
/GeneralizedKWS/timit3/selected_words_train/eating/4.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/eating/6.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/eating/5.wav,128058,eating
/GeneralizedKWS/timit3/selected_words_train/eating/11.wav,128050,eating
/GeneralizedKWS/timit3/selected_words_train/bottom/2.wav,128050,bottom
/GeneralizedKWS/timit3/selected_words_train/bottom/1.wav,128058,bottom
/GeneralizedKWS/timit3/selected_words_train/bottom/7.wav,128050,bottom
